,% Iron Feed,% Silica Feed,Starch Flow,Amina Flow,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 03 Air Flow,Flotation Column 04 Air Flow,Flotation Column 05 Air Flow,Flotation Column 06 Air Flow,Flotation Column 07 Air Flow,Flotation Column 01 Level,Flotation Column 02 Level,Flotation Column 03 Level,Flotation Column 04 Level,Flotation Column 05 Level,Flotation Column 06 Level,Flotation Column 07 Level,% Iron Concentrate,% Silica Concentrate
2485,49.91,24.49,1399.0367445256,534.649,402.13199999999995,10.1619,1.66186,298.89,296.785,301.722,297.91200000000003,302.845,287.973,300.329,404.199,410.61800000000005,414.004,428.656,381.624,394.17699999999996,367.22900000000004,65.47,2.08
2486,49.91,24.49,1080.0116058041,461.014,403.125,10.1377,1.55761,299.671,303.899,299.048,301.043,299.612,310.965,296.82099999999997,405.464,398.38199999999995,404.43,405.025,386.23199999999997,388.106,398.86199999999997,64.74,2.12
2487,56.64,13.52,858.7436795647,376.939,400.309,10.1845,1.5206646334,299.707,301.677,299.432,301.685,298.08299999999997,293.101,301.41200000000003,397.421,376.11300000000006,394.50300000000004,382.495,393.108,389.39300000000003,386.514,65.26,3.14
2488,56.64,13.52,637.4757533252999,254.632,402.329,10.3151,1.5205202851,300.16700000000003,300.462,301.647,300.685,300.594,304.147,298.928,405.916,396.306,381.55400000000003,333.541,423.156,401.361,410.77,65.26,3.14
2489,56.64,13.52,416.20782708589996,248.5208128655,405.469,10.2626,1.5203759369,300.437,301.423,298.693,297.573,298.46,303.485,302.337,402.506,393.32300000000004,390.6,194.60589010990003,382.314,392.528,330.37800000000004,65.26,3.14
2490,56.64,13.52,194.9399008464,249.64961403509997,405.4273333333,10.5681,1.5202315886000002,299.487,307.675,298.389,296.881,299.487,292.91200000000003,305.907,477.119,448.74199999999996,614.706,381.029,471.833,408.584,457.38199999999995,65.26,3.14
2491,56.64,13.52,1130.5606628572,250.77841520470002,408.79812903230004,10.7608,1.5200872403,300.2,295.438,298.498,300.58299999999997,301.572,299.80400000000003,295.313,433.852,479.01800000000003,605.802,517.174,397.139,388.485,545.141,65.26,3.14
2492,56.64,13.52,1616.77,342.5444210526,393.6887142857,10.2263,1.5199428921,299.927,299.327,301.025,300.35400000000004,300.758,301.75,293.745,440.944,484.369,512.7769999999999,197.8118095238,395.654,387.561,415.727,65.26,3.14
2493,57.4,12.17,1718.974,508.325,404.496,10.147,1.6159999999999999,299.112,300.23,301.324,300.14,300.621,303.421,303.62,402.724,352.908,397.352,468.126,407.158,411.49300000000005,429.779,63.27,2.94
2494,57.4,12.17,3561.07,593.8380000000001,384.894,10.0894,1.7218900000000001,300.781,305.147,301.681,301.195,303.965,302.439,304.10200000000003,384.25199999999995,375.588,405.468,405.38,403.32800000000003,369.32099999999997,365.86699999999996,65.9,1.76
2495,57.4,12.17,3611.27,598.3380000000001,403.38,10.0218,1.71897,300.132,296.875,301.44,300.847,298.085,294.282,300.243,412.814,393.911,401.69300000000004,434.412,384.462,408.48699999999997,408.99199999999996,65.62,1.37
2496,57.4,12.17,3594.54,516.4119999999999,394.719,10.0441,1.63358,301.111,302.382,302.0,298.408,299.94599999999997,304.871,303.07,391.538,412.74699999999996,396.005,370.871,492.295,438.48900000000003,331.99199999999996,64.19,2.42
2497,57.4,12.17,4865.46,570.018,403.332,9.52373,1.71602,297.909,295.573,299.759,298.695,300.812,289.563,302.616,409.936,422.35699999999997,412.05800000000005,415.163,417.274,424.62199999999996,386.44800000000004,64.21,2.07
2498,57.4,12.17,3461.0,546.05,402.825,9.82666,1.6807400000000001,301.757,299.45,299.964,298.642,299.236,300.092,300.073,393.464,422.98699999999997,367.352,398.35900000000004,426.824,382.49300000000005,457.65,64.21,2.07
2499,57.4,12.17,3541.72,568.165,397.025,9.79255,1.71635,298.453,302.33099999999996,299.901,299.759,298.117,309.44,295.558,373.63,416.875,409.17,415.18800000000005,403.3,423.99699999999996,405.704,65.32,1.55
2500,57.4,12.17,5422.69,571.908,396.212,10.1386,1.7239900000000001,301.117,302.347,299.264,300.242,300.277,294.449,300.399,380.921,411.793,372.661,389.916,410.941,408.851,415.853,65.85,1.46
2501,57.4,12.17,6237.991401869201,538.021,401.95,10.3286,1.67412,297.068,296.988,301.02299999999997,299.702,302.45799999999997,294.935,299.07099999999997,412.096,396.086,423.26199999999994,427.74800000000005,414.33099999999996,402.222,409.756,65.12,1.28
2502,53.26,16.29,6229.35,546.694,401.787,10.5742,1.68347,301.214,297.611,301.776,301.431,300.492,296.92400000000004,298.726,375.658,389.61300000000006,405.415,421.145,419.13599999999997,411.654,398.291,65.12,1.28
2503,53.26,16.29,5092.62,555.274,400.778,10.4066,1.72124,300.599,314.036,299.72,300.995,297.435,314.89099999999996,306.80400000000003,400.348,407.531,396.46,389.54699999999997,361.586,396.46,364.712,65.68,1.11
2504,53.26,16.29,5322.83,517.784,399.315,10.2608,1.6809,299.084,297.254,298.282,299.85400000000004,297.728,303.928,296.189,415.50699999999995,417.903,453.889,432.70300000000003,395.075,417.98900000000003,392.135,66.15,1.01
2505,53.26,16.29,2150.425,498.657,397.273,10.7141,1.6508599999999998,300.89099999999996,294.492,300.097,299.343,296.532,299.008,301.151,374.27099999999996,385.805,363.625,401.51800000000003,402.51099999999997,370.86,383.26199999999994,66.03,1.33
2506,53.26,16.29,1750.8858139535,415.332,396.99699999999996,10.6493,1.56213,301.17900000000003,301.435,300.67,299.608,300.908,301.08799999999997,299.99,394.885,404.01099999999997,380.819,359.56199999999995,369.74800000000005,365.089,392.7,66.16,1.19
2507,53.26,16.29,715.1172819766999,307.67900000000003,395.185,10.5556,1.5220906585,300.058,297.048,300.278,298.97,297.807,302.644,298.454,398.889,308.789,373.83099999999996,428.332,375.907,431.227,464.11400000000003,66.16,1.19
2508,53.26,16.29,3786.86,244.36462376240002,399.56199999999995,10.4665,1.5210620000000001,301.245,297.881,299.944,300.26,302.95,305.149,296.007,395.714,451.816,369.841,396.314,420.277,412.59,392.167,66.16,1.19
2509,53.26,16.29,5550.98,466.664,401.717,10.2046,1.6631099999999999,300.224,297.212,298.14799999999997,299.318,299.027,292.295,302.64799999999997,411.35400000000004,429.32300000000004,392.582,374.20599999999996,369.76300000000003,385.211,377.08099999999996,67.31,1.54
2510,53.26,16.29,2045.8833333332998,511.917,406.29699999999997,10.4931,1.72393,302.783,301.628,300.406,298.87,298.21,303.176,297.573,375.749,299.402,376.361,400.56199999999995,390.402,403.55400000000003,433.19199999999995,66.62,1.54
2511,54.88,16.69,4217.43,441.81,401.88,10.4615,1.62784,300.98,298.89599999999996,300.018,300.139,298.866,307.026,302.068,412.644,411.17199999999997,387.06300000000005,363.524,382.413,396.0,363.152,65.79,1.96
2512,54.88,16.69,3706.06,553.656,403.711,9.77989,1.67645,299.268,301.32099999999997,302.124,300.57599999999996,302.774,303.981,300.313,390.63199999999995,458.61300000000006,374.59,388.349,599.029,403.1,413.88300000000004,65.79,1.96
2513,54.88,16.69,3856.9,602.9,400.14599999999996,10.0498,1.7307099999999997,300.806,298.749,298.608,300.86400000000003,302.286,301.348,305.881,392.494,419.189,395.58099999999996,406.06,341.995,392.13800000000003,424.336,63.68,3.69
2514,54.88,16.69,2735.48,565.7230000000001,402.58099999999996,10.0965,1.6868900000000002,299.927,296.186,300.192,300.014,300.127,298.697,293.0,387.25800000000004,398.407,399.565,397.006,333.588,417.871,403.69699999999995,65.58,1.15
2515,54.88,16.69,4248.11,587.936,400.781,9.47723,1.7051599999999998,299.487,303.828,297.885,301.117,301.025,296.548,290.843,407.181,382.259,390.584,393.87199999999996,391.06800000000004,409.577,418.66900000000004,64.71,1.59
2516,54.88,16.69,3729.9,571.715,395.88699999999994,9.81007,1.7144599999999999,298.427,301.111,299.582,299.974,296.47700000000003,304.647,317.164,394.462,404.121,427.79400000000004,413.934,430.279,367.026,414.779,63.7,3.46
2517,54.88,16.69,3812.29,526.656,394.798,10.1168,1.65946,298.55400000000003,301.71,299.57,300.297,297.935,300.39,305.718,408.714,431.63599999999997,432.115,407.36400000000003,420.55300000000005,412.801,404.061,64.89,1.64
2518,55.79,15.52,3180.98,566.852,406.56199999999995,9.75801,1.71522,300.137,296.249,297.966,299.25,299.225,296.395,302.082,396.615,405.98199999999997,387.35699999999997,405.95,388.55699999999996,394.414,364.902,64.8,1.6
2519,55.79,15.52,3846.53,581.665,394.629,9.88214,1.7105700000000001,301.685,299.487,300.14599999999996,297.949,301.904,298.389,290.918,416.406,381.191,362.57800000000003,362.5,373.43,362.918,406.64599999999996,65.42,1.48
2520,55.79,15.52,4056.22,611.8530000000001,398.754,10.3197,1.7362900000000001,297.876,296.079,299.471,299.933,297.651,292.964,300.32599999999996,401.75300000000004,412.88,433.715,406.189,420.82599999999996,385.778,416.846,65.5,1.37
2521,55.79,15.52,3832.03,513.306,401.074,10.1715,1.62507,301.245,291.357,298.608,301.245,303.442,305.2,297.949,378.87,412.91,358.801,424.60900000000004,408.129,407.163,412.163,65.82,1.08
2522,55.79,15.52,2794.0,421.782,404.548,9.92089,1.53075,298.5,304.134,299.79400000000004,301.14099999999996,298.5,297.955,289.46299999999997,383.73800000000006,427.213,397.897,411.675,418.37300000000005,384.06800000000004,395.619,65.43,1.17
2523,55.79,15.52,3251.95,408.936,391.406,9.80303,1.53516,298.828,297.949,299.927,299.268,296.631,291.357,295.972,425.415,413.477,395.491,405.07800000000003,403.17199999999997,410.523,395.61,65.51,1.67
2524,55.79,15.52,3051.02,472.595,401.62,10.0078,1.6463400000000001,302.101,292.203,298.943,299.68,298.343,290.948,290.948,395.93800000000005,303.38,390.166,366.836,392.527,431.1,432.37199999999996,65.89,2.17
2525,55.79,15.52,630.4830000000001,382.08,398.145,9.60786,1.53677,298.389,300.586,299.707,299.927,296.631,289.819,294.214,387.37800000000004,391.38699999999994,426.245,411.32800000000003,434.566,392.041,368.574,65.65,1.64
2526,55.79,15.52,2434.802,488.9978,400.5056,9.65399,1.692088,299.8072,305.3346,301.1008,299.3914,301.2816,300.9502,294.5206,390.7648,440.5486,402.4036,411.455,390.4806,387.1196,401.3112,65.13,2.2
2527,55.78,12.85,2593.78,521.24,404.29,9.703610000000001,1.7346400000000002,300.631,300.52,303.91200000000003,302.64799999999997,299.303,304.073,296.432,370.043,377.702,408.467,428.49199999999996,426.031,392.781,406.42,65.13,2.2
2528,55.78,12.85,3212.74,502.31699999999995,399.615,9.64892,1.6982,299.926,293.119,296.414,299.268,301.466,292.907,296.203,366.861,375.54,379.301,476.12,466.49300000000005,460.392,453.039,65.16,2.1
2529,55.78,12.85,2367.32,543.34,399.902,9.48623,1.68882,301.547,303.233,301.748,301.62,303.496,301.39,300.559,383.935,410.611,387.235,414.71,429.402,412.695,426.468,65.43,2.24
2530,55.78,12.85,2635.97,476.685,398.43800000000005,9.78518,1.60418,301.685,293.555,300.366,297.07,303.223,312.231,292.676,406.39599999999996,370.996,366.355,358.594,382.24199999999996,381.4,402.231,65.25,2.11
2531,55.78,12.85,2501.87,407.00199999999995,394.908,9.948369999999999,1.5201821687000001,297.778,296.935,299.036,298.926,299.268,293.618,303.504,415.962,423.14,411.14099999999996,376.829,417.89099999999996,413.293,345.278,65.09,2.2
2532,55.78,12.85,542.33,428.566,397.06199999999995,9.604989999999999,1.5402,298.133,300.04400000000004,299.6,299.375,298.83299999999997,303.798,293.825,423.20099999999996,424.952,413.77099999999996,374.996,409.38599999999997,407.406,369.144,65.09,2.2
2533,55.78,12.85,3410.55,441.56970270269994,397.0126666667,10.3295,1.5720732432,300.785,299.892,299.707,298.85900000000004,300.335,288.466,282.709,570.776,605.25,882.0024848485001,413.231,419.531,433.096,394.411,65.87,1.27
2534,55.78,12.85,2796.88,414.42900000000003,398.145,10.7025,1.53078,298.16900000000004,301.465,298.16900000000004,299.487,299.927,298.828,293.555,398.889,395.918,425.70599999999996,426.56300000000005,388.301,370.759,400.024,67.99,1.1
2535,55.78,12.85,2891.68,438.421,396.89300000000003,10.7154,1.57362,301.58099999999996,304.07,299.695,298.345,298.389,300.721,299.955,395.069,414.814,389.075,407.88300000000004,441.082,368.539,345.64099999999996,65.56,1.82
2536,55.69,15.18,3403.27,537.573,394.905,10.3345,1.7022400000000002,298.608,290.436,298.611,299.49,298.561,301.816,307.495,421.22900000000004,421.434,414.42800000000005,373.603,413.086,485.843,373.454,65.6,1.59
2537,55.69,15.18,3310.18,593.7,401.366,9.76636,1.7165,299.707,301.038,302.20599999999996,300.126,298.526,304.541,282.289,402.01599999999996,372.202,401.324,389.075,398.336,364.655,395.022,65.75,1.48
2538,55.69,15.18,3215.11,526.9830000000001,393.662,10.0047,1.64327,299.053,300.428,298.353,300.921,298.41900000000004,302.681,304.395,413.673,399.12699999999995,403.097,387.038,412.00199999999995,386.477,404.05300000000005,66.59,1.3
2539,55.69,15.18,2774.45,616.727,398.99,9.90298,1.7471299999999998,301.856,306.885,302.002,301.318,301.19599999999997,299.635,304.27299999999997,379.036,390.439,394.29,407.899,414.49300000000005,401.56199999999995,442.816,65.52,1.53
2540,55.69,15.18,2759.77,583.247,403.019,10.0232,1.7372400000000001,300.736,333.74699999999996,299.997,299.767,301.436,301.719,306.11,400.78,421.69199999999995,374.816,334.87,301.10200000000003,311.58799999999997,215.709,64.43,1.96
2541,55.69,15.18,288.0118571429,549.89,394.86199999999997,10.149,1.71443,300.702,301.218,299.907,300.405,300.767,292.872,306.441,421.95599999999996,394.819,378.56,391.543,355.805,419.35,342.657,64.98,1.76
2542,54.1,15.33,3865.46,522.578,400.602,10.0092,1.6797799999999998,300.39599999999996,302.387,300.277,297.455,297.67,293.631,297.46299999999997,398.918,420.077,381.161,374.389,368.059,362.88,399.55,63.82,4.12
2543,54.1,15.33,914.1709090909,542.327,400.24300000000005,10.0414,1.71112,300.63599999999997,303.379,299.927,298.211,300.005,300.969,297.16200000000003,407.12300000000005,367.159,373.63,359.06,395.56800000000004,393.034,435.461,63.82,4.12
2544,54.1,15.33,3390.03,558.381,404.069,10.1217,1.7258900000000001,300.88599999999997,298.625,300.008,298.80400000000003,299.666,296.207,303.04400000000004,399.5,387.967,385.79900000000004,376.215,426.815,420.707,396.591,64.21,2.33
2545,54.1,15.33,3083.98,544.308,399.542,9.95938,1.6637400000000002,299.568,300.862,298.828,299.649,302.124,294.795,305.46299999999997,397.329,396.426,395.81300000000005,431.725,415.556,474.352,362.213,65.86,1.33
2546,54.1,15.33,3111.03,608.06,397.37199999999996,9.34473,1.7424099999999998,300.76,297.596,301.211,300.817,302.31,307.793,296.217,380.468,385.88199999999995,396.086,435.975,389.599,375.31,380.74199999999996,64.73,1.34
2547,54.1,15.33,644.2090145143,559.882,401.61,9.52345,1.67927,301.344,301.2,299.305,299.237,302.624,305.707,290.684,402.531,399.649,401.76199999999994,437.62199999999996,489.722,410.655,451.165,64.73,1.34
2548,54.1,15.33,679.5765991812,265.4141308411,414.6837530864,9.48201,1.6939681346000002,298.403,295.303,299.52299999999997,298.92,296.73,303.10900000000004,296.274,850.3525692771001,795.0527675135,880.1724695985,164.75,356.30800000000005,624.115,540.577,64.73,1.34
2549,54.1,15.33,714.9441838482,278.058834891,406.4220246914,9.427539999999999,1.5937150765,299.048,292.236,300.14599999999996,299.048,297.51,303.66200000000003,303.442,838.7967710843,797.0899884527,880.2235307839,505.03127397260005,418.594,697.0313900648,612.451,64.73,1.34
2550,54.1,15.33,750.3117685151,466.2305029354,398.4240989226,9.68577,1.6096698826,298.828,302.631,300.806,301.228,296.64799999999997,294.755,295.38,838.7574492683,799.1272093918,880.2745919694,165.04975,178.9842,697.1555909287,621.874,64.73,1.34
2551,54.1,15.33,785.679353182,451.0561878669,398.8537144956,9.63897,1.6046030122,299.293,226.227,300.073,298.517,301.633,307.573,300.96299999999997,835.3828517073,801.1644303310001,880.3256531549,382.10900000000004,567.864,697.2797917927,655.681,64.73,1.34
2552,54.1,15.33,821.0469378489,435.88187279839997,399.2833300686,9.63627,1.5995361418,300.244,297.779,297.789,300.806,298.26599999999996,301.089,296.855,832.0082541463,803.2016512702,880.3767143402999,662.252,674.0788986384,697.4039926566,655.3889578701001,64.73,1.34
2553,54.1,15.33,856.4145225158001,420.7075577299,399.7129456415,9.63997,1.5944692714,300.151,299.492,298.392,298.613,299.279,306.485,303.219,828.6336565853999,805.2388722094,880.4277755258,672.7093608247,674.0622193646,697.5281935205,655.0969157402,64.73,1.34
2554,54.1,15.33,891.7821071827001,405.5332426614,400.14256121449995,9.63978,1.5894024009999999,300.423,301.21299999999997,299.308,299.29200000000003,297.689,296.004,313.224,825.2590590244,807.2760931486,880.4788367113,666.0154604811,674.0455400908,697.6523943845,654.8048736103,64.73,1.34
2555,54.1,15.33,927.1496918496001,390.35892759300003,400.5721767875,9.5939,1.5843355306,298.828,299.188,299.762,299.459,302.04200000000003,301.38,316.437,821.8844614633999,809.3133140878,880.5298978968,659.3215601375,674.0288608169001,697.7765952484,654.5128314804,64.73,1.34
2556,54.1,15.33,962.5172765166001,375.1846125245,401.00179236040003,9.620330000000001,1.5792686600999999,298.638,301.875,299.95599999999996,300.176,302.059,293.709,313.199,818.5098639024001,811.3505350269,880.5809590822,652.6276597937999,674.0121815430999,697.9007961123,654.2207893505,64.73,1.34
2557,54.1,15.33,997.8848611835001,360.010297456,401.43140793339995,9.596060000000001,1.5742017897,300.093,297.529,299.6,299.392,302.623,298.551,303.756,815.1352663414999,813.3877559661,880.6320202677,645.9337594502,673.9955022693,698.0249969762,653.9287472206,64.73,1.34
2558,54.1,15.33,1033.2524458504,344.8359823875,401.8610235064,9.6009,1.5691349193000002,299.906,301.34,299.363,299.339,301.70599999999996,295.019,296.755,811.7606687805,815.4249769053,880.6830814532001,639.2398591065,673.9788229955001,698.1491978402,653.6367050907,64.73,1.34
2559,54.1,15.33,1068.6200305173,329.661667319,402.2906390793,9.60035,1.5640680488999998,299.927,301.621,298.797,299.236,298.389,305.29400000000004,291.673,808.3860712195,817.4621978445,880.7341426386,632.5459587629,673.9621437216,698.2733987041,653.3446629608001,64.73,1.34
2560,54.1,15.33,1103.9876151842,314.4873522505,402.7202546523,9.59281,1.5590011785,298.111,302.295,300.366,299.822,299.001,300.42,294.66700000000003,805.0114736585001,819.4994187837,880.7852038241,625.8520584192,673.9454644478,698.397599568,653.0526208309,64.73,1.34
2561,54.1,15.33,1139.3551998511,299.313037182,403.1498702253,9.5808,1.5539343081,298.828,295.861,300.476,299.27,302.454,300.04200000000003,299.158,801.6368760976,821.5366397229,880.8362650096001,619.1581580756,673.928785174,698.521800432,268.418,64.73,1.34
2562,54.1,15.33,1174.7227845181,476.86,397.673,9.8153,1.6286399999999999,300.013,296.772,299.055,299.77,298.843,298.997,298.163,407.548,823.573860662,880.887326195,612.464257732,673.9121059002,687.533,369.829,64.73,1.34
2563,54.1,15.33,674.6847006667,341.60325,401.9025263158,9.922360000000001,1.5452654545,298.575,297.909,301.16200000000003,301.091,298.24,291.258,295.91200000000003,701.416,362.3128472222,159.69299999999998,185.66817073169997,673.8954266262999,392.88699999999994,396.102,64.73,1.34
2564,54.1,15.33,2726.14,435.289,395.57199999999995,9.67066,1.57778,300.068,302.666,300.127,300.249,298.26599999999996,293.514,310.79900000000004,395.083,529.507,773.024018711,248.24661503069999,673.8787473525,392.538,398.64,65.11,1.91
2565,54.1,15.33,2918.38,524.6990000000001,396.38699999999994,9.59891,1.6743400000000002,301.128,301.86,298.565,298.374,300.513,307.529,297.626,392.783,411.09122641510004,766.4944449064,232.96176073619998,673.8620680787001,393.684,389.43199999999996,65.11,1.91
2566,54.1,15.33,3706.81,469.435,397.404,9.37734,1.61837,300.131,306.561,300.971,299.76099999999997,302.72900000000004,297.857,307.20099999999996,404.63199999999995,283.6900176211,759.9648711019,217.67690644169997,673.8453888048,385.469,393.60699999999997,65.11,1.91
2567,50.7,22.76,1204.3007692308,580.876,403.56,9.26057,1.71035,299.655,292.975,302.647,299.882,297.846,296.39599999999996,304.877,394.86800000000005,505.292,147.47223829790002,202.39205214720002,634.562,417.577,403.316,64.8990607735,2.1438674033000003
2568,50.7,22.76,3692.92,624.56,402.285,9.6018,1.75777,300.189,300.78,298.65,300.867,296.705,302.069,308.154,396.45300000000003,331.8259787234,403.782,171.3973333333,513.069,437.157,398.815,64.65,2.42
2569,50.7,22.76,3057.35,618.835,408.71,10.1613,1.7323099999999998,302.124,295.357,298.862,297.975,303.453,306.423,301.763,398.509,562.419,379.4,173.5805365854,672.9768592965,384.157,387.37699999999995,64.3,2.57
2570,50.7,22.76,3484.67,545.832,395.73699999999997,10.2479,1.67133,296.981,286.353,299.487,298.945,302.305,298.222,308.038,390.36699999999996,484.233,427.577,674.675,345.017,421.902,394.144,65.99,1.3
2571,50.7,22.76,3730.47,572.7080000000001,389.533,10.0984,1.6925700000000001,300.565,307.157,300.274,300.16700000000003,303.82599999999996,300.182,299.61,401.089,487.215,418.80400000000003,588.872,221.51397267759998,407.54,392.98,66.13,1.28
2572,50.7,22.76,2593.09,512.248,392.56,10.4539,1.62163,302.54400000000004,302.97700000000003,299.145,301.14799999999997,299.584,298.41200000000003,291.466,219.6801714286,334.0653870968,876.5720987653999,596.048,182.2577647059,374.708,389.397,65.1,1.53
2573,50.7,22.76,2549.3,307.1787142857,410.9592857143,10.4789,1.5204881009,300.749,299.855,299.541,300.916,298.058,306.349,304.97900000000004,561.321,765.07,559.4069999999999,321.847,571.034,466.79900000000004,388.841,64.82,1.16
2574,50.7,22.76,3077.92,366.249,403.44599999999997,10.2476,1.520825638,301.323,306.519,301.57599999999996,302.548,298.2,293.835,310.487,401.045,514.064,401.392,316.019,414.977,380.275,400.898,64.38,2.62
2575,50.7,22.76,3682.25,521.121,407.10699999999997,10.0192,1.6438400000000002,301.377,296.94,299.874,300.41900000000004,301.04400000000004,302.258,288.216,396.94300000000004,245.93200000000002,382.49699999999996,410.98800000000006,399.23,410.461,435.092,65.84,1.12
2576,53.63,15.74,3499.44,588.486,396.736,10.4199,1.73957,299.555,301.642,297.814,299.911,302.308,296.0,310.057,375.343,448.69300000000004,404.33,391.316,422.87800000000004,394.566,365.142,65.84,1.12
2577,53.63,15.74,3100.49,571.5830000000001,401.50800000000004,10.1965,1.69292,299.819,302.462,299.274,299.267,297.508,296.38,288.182,395.17400000000004,538.7130000000001,399.273,430.296,409.526,413.63300000000004,358.63300000000004,65.34,2.13
2578,53.63,15.74,3376.96,569.5319999999999,388.829,9.98227,1.7235599999999998,298.017,303.07,300.95799999999997,299.191,296.33,299.51,303.568,399.56300000000005,767.4910000000001,407.967,419.978,403.846,412.523,415.936,65.71,1.86
2579,53.63,15.74,3284.87,547.65,405.341,10.0011,1.6870900000000002,297.1,300.371,300.813,298.026,302.534,291.099,301.894,399.548,812.9589,409.792,386.833,407.566,414.097,406.24300000000005,64.76,2.01
2580,53.63,15.74,3312.85,489.07800000000003,398.99300000000005,9.98598,1.61293,298.061,301.752,300.806,299.281,299.931,292.097,306.366,396.284,805.8208591549001,414.342,424.371,409.781,391.332,402.412,65.12,1.87
2581,53.63,15.74,3567.59,582.023,405.212,10.1391,1.7287299999999999,304.07,303.051,299.15,297.895,298.597,297.80400000000003,294.35200000000003,384.75199999999995,726.0599370629,376.99699999999996,415.92199999999997,401.559,387.918,386.634,65.64,1.51
2582,53.63,15.74,3323.6,602.765,401.569,9.77281,1.7519799999999999,302.865,301.371,299.342,299.971,302.425,306.909,295.809,395.98800000000006,410.93,379.844,409.923,401.517,403.45,399.165,65.82,1.43
2583,53.63,15.74,4779.83,568.929,400.05699999999996,9.65647,1.70997,301.121,303.911,299.802,300.524,297.68,296.029,307.903,375.667,440.343,394.789,419.49199999999996,402.173,392.42,338.82099999999997,66.08,1.37
2584,53.63,15.74,5627.82,599.525,412.8395151515,10.3667,1.6821700000000002,302.514,307.677,298.913,301.14799999999997,299.73,306.374,295.625,387.048,432.13599999999997,391.389,445.042,395.574,384.957,380.111,66.08,1.37
2585,53.63,15.74,4723.72,605.248,398.966,10.517000000000001,1.77755,301.858,292.70599999999996,299.904,301.382,298.35900000000004,293.288,304.757,417.36199999999997,420.36800000000005,375.069,418.449,379.48800000000006,420.37800000000004,448.939,65.65,1.69
2586,47.79,27.08,4121.49,499.726,395.966,10.0755,1.6818799999999998,298.783,299.61400000000003,298.823,298.078,296.452,293.985,292.89799999999997,409.329,413.95099999999996,378.68800000000005,390.39599999999996,394.246,394.98800000000006,415.156,66.36,1.58
2587,47.79,27.08,4429.11,517.995,395.98699999999997,10.1672,1.70965,298.91900000000004,300.216,297.746,299.691,298.121,294.053,292.702,502.649,479.124,481.555,505.18199999999996,505.416,430.221,446.35900000000004,65.44,1.34
2588,47.79,27.08,3007.1,481.91,402.81199999999995,10.2619,1.6733,297.949,296.842,298.861,299.505,299.168,297.07599999999996,307.807,526.0269999999999,522.312,492.58,521.26,504.523,512.991,522.651,65.44,1.34
2589,47.79,27.08,2614.62,455.583,402.624,10.0419,1.63686,296.694,297.10200000000003,301.591,299.613,301.967,293.83799999999997,306.67400000000004,511.288,506.038,518.429,491.845,506.64300000000003,496.05300000000005,495.165,65.99,2.07
2590,47.79,27.08,1595.6836,541.748,409.57,10.1815,1.7561,297.57599999999996,301.553,301.025,297.883,298.96,298.52,304.827,520.808,474.647,590.269,487.38,469.76300000000003,467.593,550.707,66.48,1.5
2591,47.79,27.08,4656.47,501.76199999999994,402.57599999999996,10.4812,1.7032599999999998,297.101,296.959,300.366,299.125,296.943,303.223,302.70099999999996,496.406,480.352,507.583,502.85900000000004,491.77,509.68,464.472,68.01,1.38
2592,47.79,27.08,1012.8292307692,451.63300000000004,405.596,10.3142,1.63671,299.94599999999997,337.903,298.676,298.256,299.325,305.98400000000004,303.772,517.747,516.508,485.68800000000005,425.61199999999997,497.212,494.07199999999995,505.08,64.18,4.73
2593,47.79,27.08,533.75168,284.3368,417.51800000000003,10.242,1.5248587845,300.631,298.09,298.627,299.717,302.168,303.475,307.918,627.2959999999999,514.863,875.8031064035,506.275,502.838,506.25199999999995,464.292,64.18,4.73
2594,47.79,27.08,940.4867432432001,264.004437247,398.94926994220003,10.1599,1.5244760727000002,300.568,301.032,299.111,301.296,302.952,299.889,304.61,820.3818058001,435.431,872.6178030814,200.0969375,198.8685384615,634.6423230089,636.5651392876,64.18,4.73
2595,47.79,27.08,406.8005945946,267.1799433198,396.98168323699997,10.155,1.524093361,176.1433457627,188.8219574468,192.1790025316,299.1347989865,295.9809549296,206.00599999999997,311.057,823.997717245,813.9711746032001,869.4324997593,620.7289223861,654.4468056112,603.9069370698,634.4186214779,64.18,4.73
2596,47.79,27.08,109.0978205882,270.3554493927,395.0140965318,10.1104,1.5237106491999999,176.465761017,196.82784942720002,191.7864708861,298.9794076577,295.7258985916,194.515,285.046,827.6136286898,812.6213730159,866.2471964372,612.0255067351001,635.3750788243,573.1715511308,632.2721036683,64.18,4.73
2597,47.79,27.08,1885.4167261905,273.5309554656,393.0465098266,9.1130261409,1.5233279374000002,176.7881762712,204.8337414075,191.3939392405,298.8240163288,295.4708422535,194.678,302.344,831.2295401346,811.2715714286,863.0618931150999,603.322091084,616.3033520374,542.4361651917,630.1255858586001,64.18,4.73
2598,47.79,27.08,1851.9271428572001,276.7064615385,391.0789231214,9.0660722741,1.5229452256,177.1105915254,212.83963338790002,191.00140759490003,298.668625,295.21578591549996,220.8300106222,283.729804878,834.8454515794999,809.9217698413,859.876589793,594.618675433,597.2316252505,511.7007792527,627.9790680489,64.18,4.73
